state,dimension,avg_sentiment,mentions_count,videos_analyzed,comments_analyzed
Zacatecas,Income,-0.44621680307332556,5987,300,16161
Zacatecas,Access To Health Services,-0.43626943005181346,965,300,16161
Zacatecas,Educational Lag,-0.15626168224299064,2675,300,16161
Zacatecas,Access To Social Security,-0.40843621399176955,486,300,16161
Zacatecas,Housing,-0.5284178187403994,651,300,16161
Zacatecas,Access To Food,-0.44014447884416924,969,300,16161
Zacatecas,Social Cohesion,-0.26666666666666666,2220,300,16161
