state,dimension,avg_sentiment,mentions_count,videos_analyzed,comments_analyzed
Tabasco,Income,-0.35736196319018404,1304,300,10474
Tabasco,Access To Health Services,-0.15357142857142858,560,300,10474
Tabasco,Educational Lag,0.009031791907514452,2768,300,10474
Tabasco,Access To Social Security,-0.2953795379537954,606,300,10474
Tabasco,Housing,-0.18544857768052517,914,300,10474
Tabasco,Access To Food,-0.3173913043478261,230,300,10474
Tabasco,Social Cohesion,0.29273084479371314,1018,300,10474
