state,dimension,avg_sentiment,mentions_count,videos_analyzed,comments_analyzed
Jalisco,Income,-0.4174174174174174,666,300,1647
Jalisco,Access To Health Services,-0.40654205607476634,107,300,1647
Jalisco,Educational Lag,0.005263157894736842,380,300,1647
Jalisco,Access To Social Security,-0.20454545454545456,44,300,1647
Jalisco,Housing,-0.4112903225806452,62,300,1647
Jalisco,Access To Food,-0.19270833333333334,96,300,1647
Jalisco,Social Cohesion,-0.08540925266903915,281,300,1647
