state,dimension,avg_sentiment,mentions_count,videos_analyzed,comments_analyzed
Puebla,Income,-0.5081788440567067,3668,300,28941
Puebla,Access To Health Services,-0.4023926046764546,1839,300,28941
Puebla,Educational Lag,-0.15814696485623003,6886,300,28941
Puebla,Access To Social Security,-0.3740625,1600,300,28941
Puebla,Housing,-0.3562795585916973,1903,300,28941
Puebla,Access To Food,-0.29292929292929293,990,300,28941
Puebla,Social Cohesion,-0.03168469860896445,2588,300,28941
