state,dimension,avg_sentiment,mentions_count,videos_analyzed,comments_analyzed
Oaxaca,Income,-0.48800362154821186,2209,300,21330
Oaxaca,Access To Health Services,-0.28440366972477066,1199,300,21330
Oaxaca,Educational Lag,-0.09286615024319943,5551,300,21330
Oaxaca,Access To Social Security,-0.3466666666666667,1050,300,21330
Oaxaca,Housing,-0.31597845601436264,1671,300,21330
Oaxaca,Access To Food,-0.25096153846153846,520,300,21330
Oaxaca,Social Cohesion,0.0498274374460742,2318,300,21330
