state,dimension,avg_sentiment,mentions_count,videos_analyzed,comments_analyzed
Durango,Income,-0.4043062200956938,1672,300,19620
Durango,Access To Health Services,-0.371510152284264,1576,300,19620
Durango,Educational Lag,-0.03782654127481714,4785,300,19620
Durango,Access To Social Security,-0.30837696335078535,955,300,19620
Durango,Housing,-0.23292999135695766,1157,300,19620
Durango,Access To Food,-0.33984375,384,300,19620
Durango,Social Cohesion,0.06300448430493273,2230,300,19620
