state,dimension,avg_sentiment,mentions_count,videos_analyzed,comments_analyzed
Hidalgo,Income,-0.32227307398932115,2622,300,7705
Hidalgo,Access To Health Services,-0.3024096385542169,415,300,7705
Hidalgo,Educational Lag,0.019932432432432434,1480,300,7705
Hidalgo,Access To Social Security,-0.39622641509433965,159,300,7705
Hidalgo,Housing,-0.5078125,448,300,7705
Hidalgo,Access To Food,-0.2657295850066934,747,300,7705
Hidalgo,Social Cohesion,0.13701923076923078,832,300,7705
