state,dimension,avg_sentiment,mentions_count,videos_analyzed,comments_analyzed
Estado de México,Income,-0.5180761781794706,1549,300,13181
Estado de México,Access To Health Services,-0.4101338432122371,1046,300,13181
Estado de México,Educational Lag,-0.2503574492422076,3497,300,13181
Estado de México,Access To Social Security,-0.3835227272727273,880,300,13181
Estado de México,Housing,-0.45164835164835165,910,300,13181
Estado de México,Access To Food,-0.3193717277486911,382,300,13181
Estado de México,Social Cohesion,-0.15102523659305994,1268,300,13181
