state,dimension,avg_sentiment,mentions_count,videos_analyzed,comments_analyzed
Aguascalientes,Income,-0.5146,2500,300,25927
Aguascalientes,Access To Health Services,-0.5231910946196661,1617,300,25927
Aguascalientes,Educational Lag,-0.21297064189749543,6029,300,25927
Aguascalientes,Access To Social Security,-0.47527472527472525,1092,300,25927
Aguascalientes,Housing,-0.42474048442906576,1734,300,25927
Aguascalientes,Access To Food,-0.2958656330749354,387,300,25927
Aguascalientes,Social Cohesion,-0.10333978702807357,2066,300,25927
