state,dimension,avg_sentiment,mentions_count,percentage_of_total,videos_analyzed,comments_analyzed
Nayarit,Income,-0.32647887323943664,3550,37.641819531332835,300,9515
Nayarit,Access To Health Services,-0.36658506731946144,817,8.662920156929275,300,9515
Nayarit,Educational Lag,-0.036737235367372355,1606,17.02894708938607,300,9515
Nayarit,Access To Social Security,-0.36363636363636365,253,2.682642349697805,300,9515
Nayarit,Housing,-0.3979848866498741,794,8.419043579684022,300,9515
Nayarit,Access To Food,-0.3048523206751055,474,5.025978157141343,300,9515
Nayarit,Social Cohesion,-0.034328358208955224,1005,10.6563460926731,300,9515
Nayarit,Other,-0.5418454935622318,932,9.88230304315555,300,9515
