state,dimension,avg_sentiment,mentions_count,percentage_of_total,videos_analyzed,comments_analyzed
Guerrero,Income,-0.3867208672086721,3690,36.222636693825464,300,10974
Guerrero,Access To Health Services,-0.2735537190082645,605,5.93894178855404,300,10974
Guerrero,Educational Lag,0.0006827492034592626,2197,21.566702660253263,300,10974
Guerrero,Access To Social Security,-0.4027237354085603,257,2.5228232060469225,300,10974
Guerrero,Housing,-0.47081218274111675,394,3.867674487091391,300,10974
Guerrero,Access To Food,-0.35501653803748623,907,8.903504466476882,300,10974
Guerrero,Social Cohesion,-0.10146443514644352,956,9.384509669186219,300,10974
Guerrero,Other,-0.5309060118543607,1181,11.59320702856582,300,10974
