state,dimension,avg_sentiment,mentions_count,percentage_of_total,videos_analyzed,comments_analyzed
Tabasco,Income,-0.22503617945007237,3455,41.411962123936235,300,8406
Tabasco,Access To Health Services,-0.11814345991561181,474,5.68140956490471,300,8406
Tabasco,Educational Lag,0.09978463747307968,1393,16.696631906987893,300,8406
Tabasco,Access To Social Security,-0.2799043062200957,209,2.5050940908546084,300,8406
Tabasco,Housing,-0.45811051693404636,561,6.724199928083423,300,8406
Tabasco,Access To Food,-0.4219298245614035,570,6.832074793239842,300,8406
Tabasco,Social Cohesion,0.13127090301003344,598,7.167685484837588,300,8406
Tabasco,Other,-0.5904893813481071,1083,12.980942107155698,300,8406
