state,dimension,avg_sentiment,mentions_count,videos_analyzed,comments_analyzed
Sinaloa,Income,-0.4129821260583255,1063,300,12499
Sinaloa,Access To Health Services,-0.3740046838407494,2135,300,12499
Sinaloa,Educational Lag,-0.1435325264750378,2644,300,12499
Sinaloa,Access To Social Security,-0.4461028192371476,603,300,12499
Sinaloa,Housing,-0.287012987012987,385,300,12499
Sinaloa,Access To Food,-0.4079048349961627,1303,300,12499
Sinaloa,Social Cohesion,0.14142335766423358,1096,300,12499
