state,dimension,avg_sentiment,mentions_count,videos_analyzed,comments_analyzed
Querétaro,Income,-0.4699799196787149,4980,300,17402
Querétaro,Access To Health Services,-0.37108521485797524,1373,300,17402
Querétaro,Educational Lag,-0.26225644248900065,3182,300,17402
Querétaro,Access To Social Security,-0.3888888888888889,288,300,17402
Querétaro,Housing,-0.5666058394160584,548,300,17402
Querétaro,Access To Food,-0.4521435692921236,1003,300,17402
Querétaro,Social Cohesion,-0.33612726650701336,2923,300,17402
