state,dimension,word_count,comments_count,avg_sentiment
Colima,INCOME,251,226,-0.5309734513274337
Colima,ACCESS TO HEALTH SERVICES,47,44,-0.4318181818181818
Colima,EDUCATIONAL LAG,4,4,-0.625
Colima,ACCESS TO SOCIAL SECURITY,10,9,-0.5
Colima,HOUSING,10,10,-0.65
Colima,ACCESS TO FOOD,90,86,-0.5290697674418605
Colima,SOCIAL COHESION,21,19,-0.5789473684210527
