state,dimension,avg_sentiment,mentions_count,videos_analyzed,comments_analyzed
Aguascalientes,Income,-0.5969387755102041,98,15,365
Aguascalientes,Access To Health Services,-0.7452830188679245,53,15,365
Aguascalientes,Educational Lag,-0.4166666666666667,60,15,365
Aguascalientes,Access To Social Security,-0.6666666666666666,9,15,365
Aguascalientes,Housing,-0.5,7,15,365
Aguascalientes,Access To Food,-0.3,15,15,365
Aguascalientes,Social Cohesion,-0.6363636363636364,44,15,365
