state,dimension,avg_sentiment,mentions_count,percentage_of_total,videos_analyzed,comments_analyzed
Morelos,Income,-0.4263249854397204,1717,34.55423626484202,300,4850
Morelos,Access To Health Services,-0.49743589743589745,585,11.772992553833769,300,4850
Morelos,Educational Lag,-0.2453748782862707,1027,20.668142483397062,300,4850
Morelos,Access To Social Security,-0.26506024096385544,83,1.6703562084926542,300,4850
Morelos,Housing,-0.43037974683544306,237,4.769571342322399,300,4850
Morelos,Access To Food,-0.5205655526992288,389,7.828536928959549,300,4850
Morelos,Social Cohesion,-0.16399082568807338,436,8.77440128798551,300,4850
Morelos,Other,-0.6858585858585858,495,9.961762930167035,300,4850
