state,dimension,avg_sentiment,mentions_count,percentage_of_total,videos_analyzed,comments_analyzed
Tamaulipas,Income,-0.389875,4000,32.709134025676676,300,12451
Tamaulipas,Access To Health Services,-0.44390459363957596,1132,9.256684929266498,300,12451
Tamaulipas,Educational Lag,-0.15367754505601558,2053,16.78796303867855,300,12451
Tamaulipas,Access To Social Security,-0.1673728813559322,472,3.859677815029847,300,12451
Tamaulipas,Housing,-0.54047976011994,667,5.4542480987815845,300,12451
Tamaulipas,Access To Food,-0.3923611111111111,864,7.065172949546161,300,12451
Tamaulipas,Social Cohesion,-0.026032315978456014,1114,9.109493826150953,300,12451
Tamaulipas,Other,-0.5853658536585366,1927,15.757625316869737,300,12451
