state,dimension,avg_sentiment,mentions_count,percentage_of_total,videos_analyzed,comments_analyzed
Tlaxcala,Income,-0.3492191707054389,1857,31.27315594476255,300,5839
Tlaxcala,Access To Health Services,-0.41289437585733885,729,12.276860895924553,300,5839
Tlaxcala,Educational Lag,-0.04811715481171548,956,16.0996968676322,300,5839
Tlaxcala,Access To Social Security,-0.28308823529411764,136,2.2903334456045807,300,5839
Tlaxcala,Housing,-0.6125730994152047,342,5.759514988211519,300,5839
Tlaxcala,Access To Food,-0.3173277661795407,479,8.066689120916132,300,5839
Tlaxcala,Social Cohesion,-0.06313497822931785,689,11.603233411923206,300,5839
Tlaxcala,Other,-0.6686666666666666,750,12.63051532502526,300,5839
