state,dimension,avg_sentiment,mentions_count,videos_analyzed,comments_analyzed
Guerrero,Income,-0.3805815160955348,1926,300,5941
Guerrero,Access To Health Services,-0.4282511210762332,446,300,5941
Guerrero,Educational Lag,-0.0427426536064114,1123,300,5941
Guerrero,Access To Social Security,-0.3477508650519031,289,300,5941
Guerrero,Housing,-0.5068493150684932,365,300,5941
Guerrero,Access To Food,-0.33126550868486354,403,300,5941
Guerrero,Social Cohesion,-0.13520871143375682,551,300,5941
