state,dimension,avg_sentiment,mentions_count,videos_analyzed,comments_analyzed
Sonora,Income,-0.28993506493506493,1540,300,4591
Sonora,Access To Health Services,-0.35036496350364965,411,300,4591
Sonora,Educational Lag,-0.13365800865800867,924,300,4591
Sonora,Access To Social Security,-0.4013605442176871,147,300,4591
Sonora,Housing,-0.468586387434555,191,300,4591
Sonora,Access To Food,-0.3072100313479624,319,300,4591
Sonora,Social Cohesion,-0.13744075829383887,422,300,4591
