state,dimension,avg_sentiment,mentions_count,videos_analyzed,comments_analyzed
Durango,Income,-0.28162911611785096,2308,200,7758
Durango,Access To Health Services,-0.48116646415552855,823,200,7758
Durango,Educational Lag,0.08151382823871907,1374,200,7758
Durango,Access To Social Security,-0.3942307692307692,156,200,7758
Durango,Housing,-0.20670391061452514,358,200,7758
Durango,Access To Food,-0.2,540,200,7758
Durango,Social Cohesion,0.048034934497816595,687,200,7758
