state,dimension,avg_sentiment,mentions_count,videos_analyzed,comments_analyzed
Colima,Income,-0.39218554116172166,2393,300,6369
Colima,Access To Health Services,-0.4383983572895277,487,300,6369
Colima,Educational Lag,-0.01092896174863388,1098,300,6369
Colima,Access To Social Security,-0.3632075471698113,212,300,6369
Colima,Housing,-0.40877598152424943,433,300,6369
Colima,Access To Food,-0.23464912280701755,456,300,6369
Colima,Social Cohesion,0.03262786596119929,567,300,6369
