state,dimension,avg_sentiment,mentions_count,videos_analyzed,comments_analyzed
Nuevo León,Income,-0.3938223938223938,1554,300,4624
Nuevo León,Access To Health Services,-0.47368421052631576,703,300,4624
Nuevo León,Educational Lag,-0.14335664335664336,858,300,4624
Nuevo León,Access To Social Security,-0.2784090909090909,88,300,4624
Nuevo León,Housing,-0.6336477987421384,318,300,4624
Nuevo León,Access To Food,-0.5076530612244898,392,300,4624
Nuevo León,Social Cohesion,-0.13343108504398826,341,300,4624
