state,dimension,avg_sentiment,mentions_count,videos_analyzed,comments_analyzed
Chihuahua,Income,-0.4400206825232678,4835,300,11571
Chihuahua,Access To Health Services,-0.3803230543318649,681,300,11571
Chihuahua,Educational Lag,-0.15256478053939715,1891,300,11571
Chihuahua,Access To Social Security,-0.4207920792079208,303,300,11571
Chihuahua,Housing,-0.5478424015009381,533,300,11571
Chihuahua,Access To Food,-0.43645251396648044,716,300,11571
Chihuahua,Social Cohesion,-0.14414802065404475,1162,300,11571
