state,dimension,avg_sentiment,mentions_count,videos_analyzed,comments_analyzed
Tlaxcala,Income,-0.3485623003194888,1565,300,4148
Tlaxcala,Access To Health Services,-0.42905405405405406,296,300,4148
Tlaxcala,Educational Lag,-0.05026455026455026,756,300,4148
Tlaxcala,Access To Social Security,-0.3584070796460177,113,300,4148
Tlaxcala,Housing,-0.5366666666666666,150,300,4148
Tlaxcala,Access To Food,-0.36349693251533743,326,300,4148
Tlaxcala,Social Cohesion,-0.20109689213893966,547,300,4148
